path,suffix,bytes,lines,sha256_12,doc_role,first_title,top_headings,csv_rows,csv_header,json_keys,kw_truth,kw_evidence,kw_mlpe,kw_common_cause,kw_engine_patch,kw_performance,kw_handoff,kw_roadmap,kw_artifact
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260423_023_VALIDATION_V1.json,.json,1115,28,2d323fd4d220,runtime_branch;common_cause;operator_handoff;release_runtime,,,,,branch|scope|source_audit_path|packet_rows|group_off_rows|strict_trigger_proximal_rows|detail_site_counts|review_priority_counts|summary_rows|subtype_production_write_allowed_sum|operator_facing_change|code_change|decision|packet_id_sequence_fixed_by_br024|packet_id_sequence_first|packet_id_sequence_last|packet_id_sequence_monotonic_in_file_order,0,0,0,3,0,0,0,0,3
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260423_024_PATCH_GAP_REVIEW_V1.md,.md,2286,48,ad395e269271,runtime_branch;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260423_024_PATCH_GAP_REVIEW_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260423_024_PATCH_GAP_REVIEW_V1 || ## Purpose || ## Findings || ## Fixed In This Branch || ## Validation || ## Decision,,,,0,1,0,5,2,0,0,1,6
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260423_024_VALIDATION_V1.json,.json,1185,23,c165bb85b612,runtime_branch;common_cause;operator_handoff;release_runtime;evidence_matrix,,,,,branch|scope|fixed_issue|packet_rows|group_off_rows|strict_trigger_proximal_rows|review_packet_id_first|review_packet_id_last|review_packet_id_unique_count|review_packet_id_expected_count|summary_rows|summary_panel_count_sum|subtype_production_write_allowed_sum|operator_facing_change|code_change|remaining_review_gaps|decision,0,0,0,3,0,0,0,0,1
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_025_FINAL_DELIVERY_BOUNDARY_NOTE_SYNC_V1.md,.md,2584,43,f7cbb60d22db,runtime_branch;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_025_FINAL_DELIVERY_BOUNDARY_NOTE_SYNC_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_025_FINAL_DELIVERY_BOUNDARY_NOTE_SYNC_V1 || ## Purpose || ## Findings || ## Fixed In This Branch || ## Validation || ## Decision,,,,0,0,1,1,2,0,4,7,3
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_026_SIGNAL_SCORE_MAP_TIGHTENING_V1.md,.md,2424,45,367ecf39aaf6,runtime_branch;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_026_SIGNAL_SCORE_MAP_TIGHTENING_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_026_SIGNAL_SCORE_MAP_TIGHTENING_V1 || ## Purpose || ## Findings || ## Fixed In This Branch || ## Validation || ## Decision,,,,0,2,2,3,2,0,1,2,0
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_027_COUNTEREXAMPLE_REGRESSION_CHECKLIST_V1.md,.md,2396,44,541ab10a758c,runtime_branch;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_027_COUNTEREXAMPLE_REGRESSION_CHECKLIST_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_027_COUNTEREXAMPLE_REGRESSION_CHECKLIST_V1 || ## Purpose || ## Findings || ## Fixed In This Branch || ## Validation || ## Decision,,,,0,0,2,4,1,0,2,2,1
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_028_MISSING_SEED_SCAN_V1.md,.md,5839,82,12b0093d6c30,runtime_branch;gate_contract;performance_audit;common_cause;gpvs_reference;release_runtime;evidence_matrix;topology_grouping,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_028_MISSING_SEED_SCAN_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_028_MISSING_SEED_SCAN_V1 || ## Purpose || ## Scope || ## Findings || ### 1. MLPE ambiguous: `제어응답형 top1`은 현재 tri-site scan에서 미관측 || ### 2. MLPE ambiguous shortlist: live-chain에서 `장치 응답 이상형` 관련 4건 확보,,,,0,1,5,14,0,8,0,0,16
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_029_PROVISIONAL_SEED_PROMOTION_CRITERIA_V1.md,.md,4153,83,3cf86e9a5932,runtime_branch;decision_log;gate_contract;common_cause;release_runtime;topology_grouping,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_029_PROVISIONAL_SEED_PROMOTION_CRITERIA_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_029_PROVISIONAL_SEED_PROMOTION_CRITERIA_V1 || ## Purpose || ## Scope || ## Review Result || ### 1. BR-028 provisional shortlist는 `빈 버킷 메우기` 용도로는 유효하다 || ### 2. 하지만 `발견 완료`로 읽으면 안 된다,,,,0,1,2,5,0,0,0,2,0
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_030_SCORE_TO_PROJECTION_DECISION_LOG_V1.md,.md,2166,40,ce595aff09fd,runtime_branch;decision_log;gate_contract;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_030_SCORE_TO_PROJECTION_DECISION_LOG_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_030_SCORE_TO_PROJECTION_DECISION_LOG_V1 || ## Purpose || ## Scope || ## Review Result || ### 1. projection은 score rank 문제가 아니라 lane precedence 문제다 || ### 2. 따라서 `highest score wins`는 금지한다,,,,0,3,1,2,0,0,0,2,0
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_031_CURATED_SEED_PROMOTION_AND_GAP_RESCAN_V1.md,.md,2497,56,3ae3169dad1a,runtime_branch;performance_audit;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_031_CURATED_SEED_PROMOTION_AND_GAP_RESCAN_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_031_CURATED_SEED_PROMOTION_AND_GAP_RESCAN_V1 || ## Purpose || ## Scope || ## Result || ### 1. provisional shortlist -> actual curated rows || ### 2. exact missing-family re-scan,,,,0,1,1,4,0,2,2,1,1
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_032_NEAR_WINDOW_BACKLOG_DOC_SYNC_V1.md,.md,2083,32,4d4b050d6250,runtime_branch;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_032_NEAR_WINDOW_BACKLOG_DOC_SYNC_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_032_NEAR_WINDOW_BACKLOG_DOC_SYNC_V1 || ## Purpose || ## Review Finding || ## Applied Sync || ## Locked Reading || ## Next Safe Step,,,,0,0,0,2,1,0,1,1,0
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_033_NEAR_WINDOW_BACKLOG_DATA_ASSESSMENT_V1.md,.md,2423,69,1c6afac383d3,runtime_branch;gate_contract;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_033_NEAR_WINDOW_BACKLOG_DATA_ASSESSMENT_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_033_NEAR_WINDOW_BACKLOG_DATA_ASSESSMENT_V1 || ## Purpose || ## Scope || ## Assessment Rule || ## Result || ### 1. widened near-window overlap backlog size,,,,0,0,1,17,0,0,0,1,5
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_034_EXACT_SEED_DEEP_SCAN_V1.md,.md,2360,68,a3c59191fe13,runtime_branch;gate_contract;performance_audit;common_cause;gpvs_reference;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_034_EXACT_SEED_DEEP_SCAN_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_034_EXACT_SEED_DEEP_SCAN_V1 || ## Purpose || ## Scope || ## Result || ### 1. control-family deep scan || ### 2. same-day direct overlap expanded scan,,,,0,1,1,6,0,1,0,1,6
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_035_EXACT_SEED_BLOCKER_ANATOMY_V1.md,.md,2430,61,721ca4e6ad5e,runtime_branch;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_035_EXACT_SEED_BLOCKER_ANATOMY_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_035_EXACT_SEED_BLOCKER_ANATOMY_V1 || ## Purpose || ## Scope || ## Result || ### 1. raw-daily exact row reservoir exists || ### 2. but report-layer exact family still does not exist,,,,0,2,3,8,0,0,0,1,9
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_036_JUDGMENT_RUBRIC_LOCK_V1.md,.md,4147,72,a14522e59da3,runtime_branch;gate_contract;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_036_JUDGMENT_RUBRIC_LOCK_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_036_JUDGMENT_RUBRIC_LOCK_V1 || ## Purpose || ## Scope || ## Judgment Role Table || ## Test Usage Tag || ## Reading Rules,,,,0,7,0,4,0,0,1,1,2
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_037_GROUP_OFF_REPORT_LANE_ENTRY_BLOCKERS_V1.md,.md,3339,93,09861b02d0e9,runtime_branch;performance_audit;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_037_GROUP_OFF_REPORT_LANE_ENTRY_BLOCKERS_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_037_GROUP_OFF_REPORT_LANE_ENTRY_BLOCKERS_V1 || ## Purpose || ## Scope || ## Result || ### 1. group-off exact row reservoir is gangui-only in the current scan || ### 2. report-lane entry distribution,,,,0,0,3,6,0,3,0,1,8
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_038_PATCH_DIRECTION_RATIONALE_LOCK_V1.md,.md,3632,80,71136329c28e,runtime_branch;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_038_PATCH_DIRECTION_RATIONALE_LOCK_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_038_PATCH_DIRECTION_RATIONALE_LOCK_V1 || ## Purpose || ## What Direction Was Chosen || ## Why This Direction Was Chosen || ### 1. exact family가 아직 닫히지 않았다 || ### 2. 근거는 있으나 대부분 exact보다 아래 급이다,,,,0,6,0,4,2,0,0,1,0
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_039_EVIDENCE_AXIS_EXPANSION_OPPORTUNITY_MAP_V1.md,.md,4189,87,8f73dae9dcc6,runtime_branch;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_039_EVIDENCE_AXIS_EXPANSION_OPPORTUNITY_MAP_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_039_EVIDENCE_AXIS_EXPANSION_OPPORTUNITY_MAP_V1 || ## Purpose || ## Decision || ## Priority Map || ## Why These Axes Are Viable || ### 1. `report_entry_friction_axis`,,,,0,13,0,20,1,0,0,0,5
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_040_REPORT_ENTRY_FRICTION_AXIS_SIDECAR_V1.md,.md,2975,68,37464b84d810,runtime_branch;common_cause;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_040_REPORT_ENTRY_FRICTION_AXIS_SIDECAR_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_040_REPORT_ENTRY_FRICTION_AXIS_SIDECAR_V1 || ## Purpose || ## Implementation || ## Input Contract || ## What The Axis Explains || ## Actual Check Snapshot,,,,0,2,2,7,0,0,0,0,22
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_041_RECOVERY_RECURRENCE_AXIS_SIDECAR_V1.md,.md,3394,80,5febf49eaa29,runtime_branch;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_041_RECOVERY_RECURRENCE_AXIS_SIDECAR_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_041_RECOVERY_RECURRENCE_AXIS_SIDECAR_V1 || ## Purpose || ## Implementation || ## Input Contract || ## What The Axis Explains || ## Actual Check Snapshot,,,,0,3,2,2,0,0,0,0,23
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_042_EVIDENCE_EXECUTION_ORDER_LOCK_V1.md,.md,1673,50,d7243dca1cc8,runtime_branch;decision_log;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_042_EVIDENCE_EXECUTION_ORDER_LOCK_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_042_EVIDENCE_EXECUTION_ORDER_LOCK_V1 || ## Purpose || ## Current Position || ## Locked Order || ## Why This Order || ## Immediate Next Action,,,,0,10,0,4,2,0,3,0,3
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_043_EVIDENCE_MANIFEST_PACK_ROOT_V1.md,.md,4309,88,2c12bb7a3c5d,runtime_branch;decision_log;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_043_EVIDENCE_MANIFEST_PACK_ROOT_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_043_EVIDENCE_MANIFEST_PACK_ROOT_V1 || ## Purpose || ## Implementation || ## Input Roots || ## What The Manifest Solves || ## Actual Check Snapshot,,,,0,32,2,25,0,0,29,0,41
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_044_REMAINING_EVIDENCE_ORGANIZATION_GAP_AUDIT_V1.md,.md,3930,89,b7f6c97a7556,runtime_branch;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_044_REMAINING_EVIDENCE_ORGANIZATION_GAP_AUDIT_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_044_REMAINING_EVIDENCE_ORGANIZATION_GAP_AUDIT_V1 || ## Purpose || ## What BR-043 Solved || ## Remaining Organization Gaps || ### 1. historical BR temp roots are still docs-only archive || ### 2. current manifest still contains manual-oneoff families,,,,0,13,2,12,0,0,10,0,2
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_045_REPO_WIDE_ORGANIZATION_INVENTORY_V1.md,.md,2666,68,e9d7af714002,runtime_branch;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_045_REPO_WIDE_ORGANIZATION_INVENTORY_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_045_REPO_WIDE_ORGANIZATION_INVENTORY_V1 || ## Purpose || ## Implementation || ## Actual Check Snapshot || ## Data Read || ## Why This Matters,,,,0,3,0,3,0,0,0,0,11
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_046_CONFUSION_REDUCTION_LANE_LOCK_V1.md,.md,1276,32,df6f55c8acf5,runtime_branch;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_046_CONFUSION_REDUCTION_LANE_LOCK_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_046_CONFUSION_REDUCTION_LANE_LOCK_V1 || ## Purpose || ## Clarification || ## Locked Lanes || ## Why This Is Better || ## Decision,,,,0,0,0,0,0,0,0,0,1
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_047_ROLE_BOUNDARY_MANIFEST_V1.md,.md,2798,84,5b5b3b4c9eca,runtime_branch;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_047_ROLE_BOUNDARY_MANIFEST_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_047_ROLE_BOUNDARY_MANIFEST_V1 || ## Purpose || ## Builder || ## Outputs || ## Schema Lock || ## Real Data Result,,,,1,1,0,2,0,0,8,0,12
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_048_MIRROR_BOUNDARY_MANIFEST_V1.md,.md,2479,66,de898e27c16c,runtime_branch;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_048_MIRROR_BOUNDARY_MANIFEST_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_048_MIRROR_BOUNDARY_MANIFEST_V1 || ## Purpose || ## Builder || ## Outputs || ## Scope || ## Real Data Result,,,,1,1,0,2,0,0,6,0,10
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_049_ACTIVE_BUILDER_ENTRYPOINT_REGISTRY_V1.md,.md,2265,52,47c384db2fff,runtime_branch;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_049_ACTIVE_BUILDER_ENTRYPOINT_REGISTRY_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_049_ACTIVE_BUILDER_ENTRYPOINT_REGISTRY_V1 || ## Purpose || ## Builder || ## Outputs || ## Real Data Result || ## Registry Status Counts,,,,0,2,0,2,0,0,0,0,7
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_050_COMMON_CAUSE_SYNCHRONY_AXIS_SIDECAR_V1.md,.md,4835,100,91f0d2781100,runtime_branch;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_050_COMMON_CAUSE_SYNCHRONY_AXIS_SIDECAR_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_050_COMMON_CAUSE_SYNCHRONY_AXIS_SIDECAR_V1 || ## Purpose || ## Builder || ## Outputs || ## Bucket Priority || ## Real Data Result,,,,0,3,2,47,2,0,0,1,9
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_051_CROSS_AXIS_MANIFEST_SYNC_REVIEW_V1.md,.md,5466,94,c578531a34eb,runtime_branch;common_cause;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_051_CROSS_AXIS_MANIFEST_SYNC_REVIEW_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_051_CROSS_AXIS_MANIFEST_SYNC_REVIEW_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Real Data Result,,,,0,15,1,32,0,0,32,1,32
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_052_LOCAL_MORPHOLOGY_EXACT_SEED_SEARCH_V1.md,.md,4373,92,fa89157aff19,runtime_branch;common_cause;gpvs_reference;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_052_LOCAL_MORPHOLOGY_EXACT_SEED_SEARCH_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_052_LOCAL_MORPHOLOGY_EXACT_SEED_SEARCH_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Exact Closure Rule,,,,0,3,6,9,0,2,2,1,20
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_053_PANEL_ENGINE_PATCH_SAFETY_GATE_V1.md,.md,3735,73,68fff75e7ce7,runtime_branch;decision_log;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_053_PANEL_ENGINE_PATCH_SAFETY_GATE_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_053_PANEL_ENGINE_PATCH_SAFETY_GATE_V1 || ## Purpose || ## Safety Gate || ## Gate Contract || ## Current Patch Result || ## Smoke Coverage,,,,0,3,0,0,4,0,4,0,8
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_054_PANEL_ENGINE_PATCH_SAFETY_GATE_TIGHTENING_V1.md,.md,3228,64,b036b340bc34,runtime_branch;gate_contract;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_054_PANEL_ENGINE_PATCH_SAFETY_GATE_TIGHTENING_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_054_PANEL_ENGINE_PATCH_SAFETY_GATE_TIGHTENING_V1 || ## Purpose || ## Review Findings From BR-053 || ## Tightened Gate Changes || ## Updated Required Gates || ## Smoke Coverage Added,,,,0,8,0,0,3,0,0,0,7
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_055_NO_REPORT_HEURISTIC_GAP_REVIEW_V1.md,.md,3441,70,c04699351975,runtime_branch;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_055_NO_REPORT_HEURISTIC_GAP_REVIEW_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_055_NO_REPORT_HEURISTIC_GAP_REVIEW_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Real Data Result,,,,0,3,4,6,7,0,0,0,17
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_056_NON_FAULT_MORPHOLOGY_OBSERVATION_SIDECAR_V1.md,.md,3579,78,e131ad0a3638,runtime_branch;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_056_NON_FAULT_MORPHOLOGY_OBSERVATION_SIDECAR_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_056_NON_FAULT_MORPHOLOGY_OBSERVATION_SIDECAR_V1 || ## Purpose || ## Builder || ## Input || ## Outputs || ## Selection Rule,,,,0,2,0,0,6,0,0,0,13
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_057_EXACT_FAMILY_CLOSURE_READINESS_REVIEW_V1.md,.md,4576,77,41eeaf16550c,runtime_branch;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_057_EXACT_FAMILY_CLOSURE_READINESS_REVIEW_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_057_EXACT_FAMILY_CLOSURE_READINESS_REVIEW_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Real Data Result,,,,0,6,0,0,6,0,0,0,20
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_058_FAULT_FAMILY_REGRESSION_PRESSURE_PACKET_V1.md,.md,3672,69,af4e64c7ba7d,runtime_branch;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_058_FAULT_FAMILY_REGRESSION_PRESSURE_PACKET_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_058_FAULT_FAMILY_REGRESSION_PRESSURE_PACKET_V1 || ## Purpose || ## Builder || ## Input || ## Outputs || ## Real Data Result,,,,0,4,1,0,4,0,0,0,12
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_059_FAULT_FAMILY_REGRESSION_PREPATCH_GATE_V1.md,.md,2726,65,a915c0335200,runtime_branch;gate_contract;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_059_FAULT_FAMILY_REGRESSION_PREPATCH_GATE_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_059_FAULT_FAMILY_REGRESSION_PREPATCH_GATE_V1 || ## Purpose || ## Gate || ## Input || ## Outputs || ## Required Gate Rules,,,,0,0,1,1,4,0,0,0,11
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_060_PANEL_ENGINE_ALGORITHM_PREPATCH_RUNBOOK_V1.md,.md,3164,75,e6a6f235ab7e,runtime_branch;gate_contract;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_060_PANEL_ENGINE_ALGORITHM_PREPATCH_RUNBOOK_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_060_PANEL_ENGINE_ALGORITHM_PREPATCH_RUNBOOK_V1 || ## Purpose || ## Runbook || ## Inputs || ## Outputs || ## Required Gate Rules,,,,0,1,0,1,5,0,0,0,17
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_061_RESULT_DELTA_SCORECARD_V1.md,.md,2884,74,19567fd9590f,runtime_branch;gate_contract;performance_audit;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_061_RESULT_DELTA_SCORECARD_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_061_RESULT_DELTA_SCORECARD_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Real Data Result,,,,1,0,0,4,3,25,0,0,18
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_062_RESULT_DELTA_SCORECARD_COMPARE_V1.md,.md,2812,59,95fe4a374ae1,runtime_branch;performance_audit;common_cause;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_062_RESULT_DELTA_SCORECARD_COMPARE_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_062_RESULT_DELTA_SCORECARD_COMPARE_V1 || ## Purpose || ## Comparator || ## Inputs || ## Outputs || ## Real Data Result,,,,2,0,0,1,2,32,0,0,17
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_063_CRITICAL_BOOL_MASK_ENGINE_CLEANUP_V1.md,.md,3271,78,fed82dd2c5d6,runtime_branch;gate_contract;performance_audit;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_063_CRITICAL_BOOL_MASK_ENGINE_CLEANUP_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_063_CRITICAL_BOOL_MASK_ENGINE_CLEANUP_V1 || ## Purpose || ## Engine Change || ## Safety Review || ## Outputs || ## Expected Result,,,,0,0,0,0,5,9,0,0,16
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_064_FAULT_FAMILY_JUDGMENT_CANDIDATE_PACKET_V1.md,.md,4600,70,24392ee33c5d,runtime_branch;common_cause;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_064_FAULT_FAMILY_JUDGMENT_CANDIDATE_PACKET_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_064_FAULT_FAMILY_JUDGMENT_CANDIDATE_PACKET_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Real Data Result,,,,0,2,0,7,5,1,4,1,22
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_065_LOCAL_MORPHOLOGY_FAMILY_SHAPE_REVIEW_V1.md,.md,3976,63,c85cacf387af,runtime_branch;operator_handoff;release_runtime,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_065_LOCAL_MORPHOLOGY_FAMILY_SHAPE_REVIEW_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_065_LOCAL_MORPHOLOGY_FAMILY_SHAPE_REVIEW_V1 || ## Purpose || ## Builder || ## Inputs || ## Outputs || ## Real Data Result,,,,0,5,0,1,5,0,0,1,15
docs/OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_066_EVIDENCE_HANDOFF_INDEX_V1.md,.md,6374,74,56a6396a8f50,runtime_branch;gate_contract;operator_handoff;release_runtime;evidence_matrix,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_066_EVIDENCE_HANDOFF_INDEX_V1,# OPS_CONALOG_RUNTIME_BRANCH_BR_20260424_066_EVIDENCE_HANDOFF_INDEX_V1 || ## Purpose || ## Handoff Verdict || ## Start Here || ## Current Evidence Frontier || ## Immediate Next Work,,,,1,13,0,10,9,5,20,2,27
